,recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
8253,HighSchool,2008,271,Delano Howell,Hart,Stanford,APB,72,180,3,0.8877,Newhall,CA,NA
8254,HighSchool,2008,272,D'Anton Lynn,Celina,Penn State,S,73,180,3,0.887,Celina,TX,NA
8255,HighSchool,2008,273,Harry Adams,Dillard,Auburn,WR,72,175,3,0.8863,Fort Lauderdale,FL,NA
8256,HighSchool,2008,274,Curtis McNeal,Venice,USC,RB,66,180,3,0.8863,Los Angeles,CA,NA
8257,HighSchool,2008,276,Maurice Simmons,Compton Dominguez,USC,OLB,74,203,3,0.886,Compton,CA,NA
8258,HighSchool,2008,277,Jermaine Kearse,Lakes,Washington,WR,72,170,3,0.8853,Lakewood,WA,NA
8259,HighSchool,2008,279,Kevin Reddick,New Bern,North Carolina,OLB,74,208,3,0.8843,Chatham,VA,NA
8260,HighSchool,2008,280,Martavious Odoms,Pahokee,Michigan,WR,68,164,3,0.8843,Pahokee,FL,NA
8261,HighSchool,2008,281,Tarik  Rollins,Chaminade-Madonna Prep,Clemson,OLB,74,190,3,0.8839,Hollywood,FL,NA
8262,HighSchool,2008,282,Avis Commack,First Coast,Florida State,WR,76,182,3,0.8822,Jacksonville,FL,NA
8263,HighSchool,2008,283,Tanner Hawkinson,Mcpherson,Kansas,TE,78,230,3,0.8822,Mcpherson,KS,NA
8264,HighSchool,2008,284,Michael Cox,Avon Old Farms,Michigan,RB,73,203,3,0.8822,Avon,CT,NA
8265,HighSchool,2008,285,Wes Kemp,DeSmet,Missouri,WR,76,226,3,0.8819,Saint Louis,MO,NA
8266,HighSchool,2008,286,Covaughn Deboskie,Hamilton,California,APB,72,186,3,0.8813,Chandler,AZ,NA
8267,HighSchool,2008,287,Ebele Okakpu,Roswell,North Carolina,OLB,73,201,3,0.8807,Roswell,GA,NA
8268,HighSchool,2008,289,Alfred Dupree,Skyline,Oklahoma State,OLB,74,209,3,0.8801,Dallas,TX,NA
8269,HighSchool,2008,291,Sausan Shakerin,Alta,Utah,FB,75,210,3,0.8795,Sandy,UT,NA
8270,HighSchool,2008,292,Jacquizz Rodgers,Lamar Consolidated,Oregon State,APB,66,180,3,0.8794,Rosenberg,TX,NA
8271,HighSchool,2008,293,Charles Satchell,Milpitas,California,WR,74,188,3,0.8778,Milpitas,CA,NA
8272,HighSchool,2008,294,Matt Furstenburg,Hun School,Maryland,TE,76,220,3,0.8778,Princeton,NJ,NA
8273,HighSchool,2008,298,LaMike James,Liberty-Eylau,Oregon,RB,69,180,3,0.8736,Texarkana,TX,NA
8274,HighSchool,2008,300,Jarvis Smith,Chavez,Houston,OLB,74,205,3,0.8723,Houston,TX,NA
8275,HighSchool,2008,302,Kyle Mangan,Brenham,Texas A&M,ILB,74,225,3,0.8702,Brenham,TX,NA
8276,HighSchool,2008,303,Nick Williams,Bainbridge,Georgia,OLB,75,206,3,0.8694,Bainbridge,GA,NA
8277,HighSchool,2008,304,Brandon Ford,Hanahan,Clemson,WR,76,NA,3,0.8694,North Charleston,SC,NA
8278,HighSchool,2008,305,Gavin Hardin,Jackson Central Merry,Miami,ILB,77,225,3,0.8694,Jackson,TN,NA
8279,HighSchool,2008,306,Neiko Lipscomb,Tucker,Auburn,S,74,175,3,0.8683,Tucker,GA,NA
8280,HighSchool,2008,307,Cody Bruns,Prosser,Washington,WR,71,175,3,0.8676,Prosser,WA,NA
8281,HighSchool,2008,308,Herman Davidson,Long Beach Poly,North Carolina,S,75,215,3,0.8667,Long Beach,CA,NA
8282,HighSchool,2008,309,Attrail Snipes,Bakersfield Christian,Kansas State,WR,73,180,3,0.8667,Bakersfield,CA,NA
8283,HighSchool,2008,310,Tarik Rollins,Chaminade-Madonna Prep,Clemson,OLB,74,187,3,0.8662,Hollywood,FL,NA
8284,HighSchool,2008,311,Antwuan Reed,Greater Johnstown,Pittsburgh,CB,69,175,3,0.8642,Johnstown,PA,NA
8285,HighSchool,2008,313,Ugo Okpara,Dulles,Boston College,CB,73,175,3,0.8641,Sugar Land,TX,NA
8286,HighSchool,2008,314,Jabaris Little,Lincoln,Florida State,TE,76,240,3,0.8632,Tallahassee,FL,NA
8287,HighSchool,2008,315,Reggie Bowens,Garner,South Carolina,OLB,74,210,3,0.862,Garner,NC,NA
8288,HighSchool,2008,316,Devoe Torrence,Washington,NA,ATH,74,210,3,0.8606,Massillon,OH,NA
8289,HighSchool,2008,317,Eddie Whitley,Butler,Virginia Tech,S,73,185,3,0.8604,Matthews,NC,NA
8290,HighSchool,2008,318,Kenneth Miles,Brookwood,South Carolina,RB,70,200,3,0.86,Snellville,GA,NA
8291,HighSchool,2008,319,Marcal Robinson,Vigor,Southern Mississippi,CB,72,164,3,0.86,Mobile,AL,NA
8292,HighSchool,2008,321,Jordan Futch,Chaminade-Madonna Prep,Miami,OLB,75,240,3,0.8588,Hollywood,FL,NA
8293,HighSchool,2008,322,John Boyett,Napa,Oregon,S,71,180,3,0.8569,Napa,CA,NA
8294,HighSchool,2008,323,Rolandis Woodland,Harmony Community School,Missouri,WR,80,185,3,0.8556,Cincinnati,OH,NA
8295,HighSchool,2008,324,Cameron Johnson,Gonzaga,Virginia,S,76,228,3,0.8556,Washington,DC,NA
8296,HighSchool,2008,325,Kyler Reed,St. Thomas Aquinas,Nebraska,ATH,75,204,3,0.8546,Overland Park,KS,NA
8297,HighSchool,2008,327,Davon Johnson,Booker T. Washington,Miami,WR,71,163,3,0.8535,Miami,FL,NA
8298,HighSchool,2008,329,George White,Harmony Community School,Missouri,ILB,62,252,3,0.8516,Cincinnati,OH,NA
8299,HighSchool,2008,330,T.J. Lawrence,Kathleen,Florida,WR,73,185,3,0.8494,Lakeland,FL,NA
8300,HighSchool,2008,331,Nate Palmer,Simeon,Illinois,OLB,75,228,3,0.8463,Chicago,IL,NA
8301,HighSchool,2008,335,Justin Tuggle,Northview,Boston College,PRO,75,205,3,0.8451,Duluth,GA,NA
8302,HighSchool,2008,336,Simoni Lawrence,Valley Forge Military Academy (HS),Minnesota,S,73,207,3,0.8444,Wayne,PA,NA
8303,HighSchool,2008,337,Mike Jones,Bishop McDevitt,Syracuse,CB,71,191,3,0.8444,Harrisburg,PA,NA
8304,HighSchool,2008,338,Antonio Harper,Melrose,Miami,OLB,76,220,3,0.8444,Memphis,TN,NA
8305,HighSchool,2008,339,Michael Ricks,R A Hubbard Sch,Troy,S,75,190,3,0.8444,Courtland,AL,NA
8306,HighSchool,2008,340,Marcus Benjamin,Westgate,Arizona,CB,72,190,3,0.8444,New Iberia,LA,NA
8307,HighSchool,2008,341,Brandon Kinnie,Grandview,Nebraska,WR,75,225,3,0.8444,Hillsboro,MO,NA
8308,HighSchool,2008,342,D.J. Grant,Lyndon B Johnson,Texas,WR,75,205,3,0.8424,Waco,TX,NA
8309,HighSchool,2008,343,Mark Ingram,Southwestern Commencement Academy,Alabama,RB,70,215,3,0.8383,Flint,MI,NA
8310,HighSchool,2008,345,Brandon Moore,Trotwood-Madison,Michigan,TE,78,243,3,0.8376,Dayton,OH,NA
8311,HighSchool,2008,346,Mike Williams,Westbrook School,Baylor,CB,72,170,3,0.8347,Westbrook,TX,NA
8312,HighSchool,2008,347,Tyler Wilson,Greenwood,Arkansas,PRO,75,220,3,0.8337,Greenwood,AR,NA
8313,HighSchool,2008,349,Alonzo Adams,Westside,TCU,WR,72,175,3,0.8333,Houston,TX,NA
8314,HighSchool,2008,351,Nelson Hurst,Plainfield,Mississippi State,TE,75,229,3,0.8315,Plainfield,IN,NA
8315,HighSchool,2008,354,Kendall Thompkins,Northwestern,Miami,WR,70,165,3,0.8303,Miami,FL,NA
8316,HighSchool,2008,355,Clyde Lee,Hightower,Boston College,WR,71,170,3,0.8282,Missouri City,TX,NA
8317,HighSchool,2008,356,Antoine Hicks,Mansfield Timberview,Texas,ATH,74,193,3,0.8271,Arlington,TX,NA
8318,HighSchool,2008,357,Travis Howard,Dr Michael M. Krop,Ohio State,CB,72,190,3,0.8265,Miami,FL,NA
8319,HighSchool,2008,358,Jeremy Brown,Boone,Florida,CB,70,185,3,0.8256,Orlando,FL,NA
8320,HighSchool,2008,359,Travis Benjamin,Glades Central,Miami,WR,71,141,3,0.8252,Belle Glade,FL,NA
8321,HighSchool,2008,360,Daniel Franklin,Habersham Central,Oklahoma,ILB,74,233,3,0.8249,Mount Airy,GA,NA
8322,HighSchool,2008,361,Emmanuel Acho,St. Mark's,Texas,OLB,74,210,3,0.8238,Dallas,TX,NA
8323,HighSchool,2008,362,Jordan Fields,Paris,NA,CB,72,185,3,0.823,Paris,TX,NA
8324,HighSchool,2008,363,Jeron Gouveia-Winslow,Stone Bridge,Virginia Tech,OLB,74,185,3,0.8229,Ashburn,VA,NA
8325,HighSchool,2008,364,Garry Gilliam,Milton Hershey School,Penn State,TE,NA,NA,3,0.8222,Carlisle,PA,NA
8326,HighSchool,2008,366,Patrick Nixon-Youman,Middleburg,Illinois,CB,70,180,3,0.82,Jacksonville,FL,NA
8327,HighSchool,2008,368,Jarrell Barbour,Centennial,Arizona State,S,75,190,3,0.8195,Peoria,AZ,NA
8328,HighSchool,2008,373,Ken Adams,Enterprise,Auburn,TE,77,217,3,0.8176,Enterprise,AL,NA
8329,HighSchool,2008,374,Eric Smith,Armwood,Auburn,FB,70,239,3,0.8175,Seffner,FL,NA
8330,HighSchool,2008,375,Adrian  Bushell,DeSoto,Florida,CB,71,184,3,0.8173,DeSoto,TX,NA
8331,HighSchool,2008,377,Malcolm Willis,Henry E. Lackey,Penn State,S,NA,NA,3,0.8146,Marbury,MD,NA
8332,HighSchool,2008,378,Kerry Boykins,Oscar Smith,Maryland,WR,73,200,3,0.8144,Chesapeake,VA,NA
8333,HighSchool,2008,380,Kendall Wright,Pittsburg,Baylor,ATH,71,170,3,0.814,Pittsburg,TX,NA
8334,HighSchool,2008,382,Christian Robinson,Greater Atlanta Christian School,Georgia,ILB,74,204,3,0.8138,Norcross,GA,NA
8335,HighSchool,2008,385,Jordan Jefferson,Destrehan,LSU,PRO,77,200,3,0.8126,Destrehan,LA,NA
8336,HighSchool,2008,386,Frankie Hammond Jr.,Hallandale,Florida,WR,71,178,3,0.812,Hallandale,FL,NA
8337,HighSchool,2008,387,Markelle Martin,Rider,Oklahoma State,S,73,180,3,0.8114,Wichita Falls,TX,NA
8338,HighSchool,2008,388,Trenton Robinson,Bay City Central,Michigan State,S,70,171,3,0.8113,Bay City,MI,NA
8339,HighSchool,2008,389,Curtis Weatherspoon,Valdosta,NA,OLB,72,215,3,0.8111,Saint Petersburg,FL,NA
8340,HighSchool,2008,390,Emerson Herndon,Worthing,Rice,FB,80,210,3,0.8111,Houston,TX,NA
8341,HighSchool,2008,392,Brandon Wimberly,Gardena Senior,Nevada,WR,75,185,3,0.8111,Gardena,CA,NA
8342,HighSchool,2008,393,E.J. Epperson,Humboldt,Ole Miss,TE,76,225,3,0.8111,Humboldt,TN,NA
8343,HighSchool,2008,395,Jacory Harris,Northwestern,Miami,PRO,76,169,3,0.8108,Miami,FL,NA
8344,HighSchool,2008,397,Vince Williams,Ridge Community,Florida State,ILB,73,210,3,0.8099,Davenport,FL,NA
8345,HighSchool,2008,398,Keanon Cooper,Skyline,Minnesota,S,72,190,3,0.809,Dallas,TX,NA
8346,HighSchool,2008,399,Marquan Jones,Blythewood,Clemson,WR,72,175,3,0.8086,Columbia,SC,NA
8347,HighSchool,2008,400,Kirk Cousins,Holland Christian,Michigan State,PRO,75,202,3,0.8083,Holland,MI,NA
8348,HighSchool,2008,402,Nick Moody,Roman Catholic,Florida State,S,73,215,3,0.8081,Wyncote,PA,NA
8349,HighSchool,2008,403,Terrence Davis,Brookwood,Wake Forest,WR,74,180,3,0.8081,Snellville,GA,NA
8350,HighSchool,2008,405,Ray Polk,Brophy College Preparatory,Colorado,RB,72,195,3,0.8074,Phoenix,AZ,NA
8351,HighSchool,2008,406,Johnathan Franklin,Dorsey,UCLA,RB,70,198,3,0.8073,Los Angeles,CA,NA
8352,HighSchool,2008,407,James Hanna,Flower Mound,Oklahoma,TE,77,220,3,0.8072,Flower Mound,TX,NA
8353,HighSchool,2008,408,Ryan Deehan,Poway,Colorado,TE,77,228,3,0.8072,Poway,CA,NA
8354,HighSchool,2008,410,Okechuckwu Okoroha,Eleanor Roosevelt,Boston College,S,72,183,3,0.8071,Greenbelt,MD,NA
8355,HighSchool,2008,411,Destin Hood,St. Paul's Episcopal,Alabama,WR,75,190,3,0.8071,Mobile,AL,NA
8356,HighSchool,2008,413,Jerico Nelson,Destrehan,Arkansas,OLB,70,211,3,0.8069,Destrehan,LA,NA
8357,HighSchool,2008,414,Lamar Harris,Gilmer,Oklahoma,S,74,180,3,0.8069,Gilmer,TX,NA
8358,HighSchool,2008,417,Sedrick Johnson,Arp,Iowa State,WR,76,200,3,0.8069,Arp,TX,NA
8359,HighSchool,2008,419,Bruce Taylor,Myrtle Beach,Virginia Tech,ILB,74,235,3,0.8063,Myrtle Beach,SC,NA
8360,HighSchool,2008,421,Jermaine Thomas,First Coast,Florida State,RB,71,190,3,0.8058,Jacksonville,FL,NA
8361,HighSchool,2008,424,Curt Phillips,Sullivan South,Wisconsin,PRO,75,212,3,0.8049,Nashville,TN,NA
8362,HighSchool,2008,425,Xavier Avery,Cedar Grove,Georgia,ATH,71,185,3,0.8049,Ellenwood,GA,NA
8363,HighSchool,2008,430,Chris Owusu,Oaks Christian,Stanford,WR,73,177,3,0.8041,Thousand Oaks,CA,NA
8364,HighSchool,2008,432,Sam Maresh,Champlin Park Senior,Minnesota,ILB,74,240,3,0.8036,Council Bluffs,IA,NA
8365,HighSchool,2008,433,Jerry Johnson,Venice,UCLA,WR,75,190,3,0.8028,Venice,CA,NA
8366,HighSchool,2008,436,DeRon Furr,Carver,Auburn,ATH,75,212,3,0.8028,Columbus,GA,NA
8367,HighSchool,2008,437,Harrison Jeffers,Eisenhower,Texas Tech,RB,67,208,3,0.8028,Lawton,OK,NA
8368,HighSchool,2008,438,Kenny Demens,Detroit Country Day,Michigan,ILB,73,2224,3,0.8028,Franklin,MI,NA
8369,HighSchool,2008,439,Cameron Chism,Bishop McNamara,Maryland,CB,73,175,3,0.8028,District Heights,MD,NA
8370,HighSchool,2008,440,David Whitmore,Memorial,Nebraska,CB,74,190,3,0.8028,Port Arthur,TX,NA
8371,HighSchool,2008,441,Marc Anthony,Chandler,California,CB,72,182,3,0.8013,Chandler,AZ,NA
8372,HighSchool,2008,442,Damien McIntosh,Hamilton,Toledo,OLB,76,212,3,0.8009,Hamilton,OH,NA
8373,HighSchool,2008,447,Robert Lester,Foley,Alabama,S,74,210,3,0.8007,Foley,AL,NA
8374,HighSchool,2008,448,Marlon Walls,Olive Branch,Tennessee,OLB,74,225,3,0.8007,Chatham,VA,NA
8375,HighSchool,2008,450,Taylor Cook,Rice,Miami,PRO,79,210,3,0.8005,Rice,TX,NA
8376,HighSchool,2008,451,Clement Johnson,Valley Forge Military Academy (HS),NC State,ATH,72,185,3,0.8,Wayne,PA,NA
8377,HighSchool,2008,452,Marques Parker,North Iowa,TCU,WR,73,180,3,0.8,Buffalo Center,IA,NA
8378,HighSchool,2008,453,Marquell Colston,Modesto Christian,New Mexico State,APB,69,205,3,0.8,Modesto,CA,NA
8379,HighSchool,2008,455,Ja'Baris Little,Lincoln,Florida State,TE,76,230,3,0.7996,Tallahassee,FL,NA
8380,HighSchool,2008,456,Tauren Poole,Stephens County,Tennessee,RB,71,213,3,0.7995,Toccoa,GA,NA
8381,HighSchool,2008,457,Reggie Hunt,Daphne,Auburn,APB,70,180,3,0.7995,Daphne,AL,NA
8382,HighSchool,2008,458,Drew McAllister,Monte Vista,USC,S,74,195,3,0.7995,Danville,CA,NA
8383,HighSchool,2008,459,Shaq Wilson,First Coast,South Carolina,ILB,71,229,3,0.7995,Jacksonville,FL,NA
8384,HighSchool,2008,460,Malcolm Munroe,Coral Reef,Georgia Tech,OLB,75,195,3,0.7995,Miami,FL,NA
8385,HighSchool,2008,461,John Wienke,Tuscola,Iowa,PRO,77,220,3,0.7995,Tuscola,IL,NA
8386,HighSchool,2008,464,Martin Ward,Mount Zion,Marshall,RB,70,182,3,0.7995,Jonesboro,GA,NA
8387,HighSchool,2008,466,Travis Arnold,Madison County,Florida State,S,70,184,3,0.7986,Madison,FL,NA
8388,HighSchool,2008,467,Roy Roundtree,Trotwood-Madison,Michigan,WR,73,154,3,0.7986,Dayton,OH,NA
8389,HighSchool,2008,468,Dyrell Roberts,Smithfield,Virginia Tech,ATH,74,190,3,0.7986,Smithfield,VA,NA
8390,HighSchool,2008,469,Victor Johnson,Waco,Oklahoma State,S,72,170,3,0.7986,Waco,TX,NA
8391,HighSchool,2008,470,Lovell Jackson,Plant,Wake Forest,ATH,70,175,3,0.7986,Tampa,FL,NA
8392,HighSchool,2008,472,Kenji Jackson,Mansfield,Missouri,S,70,190,3,0.7975,Mansfield,TX,NA
8393,HighSchool,2008,473,LaRon Byrd,Hahnville,Miami,WR,76,205,3,0.7975,Boutte,LA,NA
8394,HighSchool,2008,474,Cruz Williams,Pulaski Academy,Arkansas,WR,76,206,3,0.7975,Little Rock,AR,NA
8395,HighSchool,2008,475,Lorenzo Williams,Westover,Virginia Tech,S,74,190,3,0.7975,Fayetteville,NC,NA
8396,HighSchool,2008,476,Collins Okafor,Westside,Nebraska,RB,73,210,3,0.7975,Omaha,NE,NA
8397,HighSchool,2008,477,Ivan Matchett,St. Paul's Episcopal,Alabama,RB,70,206,3,0.7975,Mobile,AL,NA
8398,HighSchool,2008,478,Sean Fisher,Millard North,Nebraska,OLB,77,225,3,0.7975,Omaha,NE,NA
8399,HighSchool,2008,479,Riley Dodge,Southlake Carroll,North Texas,ATH,72,183,3,0.7975,Southlake,TX,NA
8400,HighSchool,2008,482,Bacarri Rambo,Seminole County,Georgia,S,72,211,3,0.7975,Donalsonville,GA,NA
8401,HighSchool,2008,483,D.C. Jefferson,Winter Haven Senior,Rutgers,PRO,78,230,3,0.7975,Winter Haven,FL,NA
8402,HighSchool,2008,484,David Posluszny,Hopewell,Notre Dame,ILB,72,206,3,0.7975,Aliquippa,PA,NA
8403,HighSchool,2008,485,Marcus Jemison,McAdory,Auburn,ATH,74,190,3,0.7975,McCalla,AL,NA
8404,HighSchool,2008,486,Chase Thomas,Walton,Stanford,OLB,76,210,3,0.7975,Marietta,GA,NA
8405,HighSchool,2008,489,Taylor Hill,Cardinal Mooney,Michigan,OLB,74,205,3,0.7972,Youngstown,OH,NA
8406,HighSchool,2008,491,Daymond Patterson,North Mesquite,Kansas,WR,68,165,2,0.7954,Mesquite,TX,NA
8407,HighSchool,2008,492,Fred Craig,St. Xavier,Stanford,OLB,74,210,2,0.7954,Cincinnati,OH,NA
8408,HighSchool,2008,493,Richard Watson,Florida A&M University Developmental Research Scho,Georgia Tech,RB,73,227,2,0.7954,Tallahassee,FL,NA
8409,HighSchool,2008,495,Ausar Walcott,Hackensack,Virginia,ILB,76,230,2,0.7954,Hackensack,NJ,NA
8410,HighSchool,2008,497,Kevin Whaley,Salem,Minnesota,APB,69,166,2,0.7954,Virginia Beach,VA,NA
8411,HighSchool,2008,498,Matt Daniels,Fayette County,Duke,S,73,183,2,0.7954,Fayetteville,GA,NA
8412,HighSchool,2008,500,Mike Cruz,Bishop Mc Cort,Pittsburgh,TE,76,255,2,0.7954,Johnstown,PA,NA
8413,HighSchool,2008,502,Jacoby Thomas,Murphy,Troy,ILB,73,220,2,0.7954,Mobile,AL,NA
8414,HighSchool,2008,504,Makiri Pugh,Independence,Georgia,S,70,194,2,0.7954,Charlotte,NC,NA
8415,HighSchool,2008,505,Todd Harrelson,Oscar Smith,North Carolina,WR,72,181,2,0.7954,Chesapeake,VA,NA
8416,HighSchool,2008,507,Darius Ashley,St. Xavier,Louisville,APB,68,185,2,0.7954,Cincinnati,OH,NA
8417,HighSchool,2008,508,Keith Baker,Scotch Plains Fanwood,Louisville,ILB,74,207,2,0.7954,Scotch Plains,NJ,NA
8418,HighSchool,2008,509,Kody Spano,Stephenville,Nebraska,DUAL,74,202,2,0.7954,Stephenville,TX,NA
8419,HighSchool,2008,510,Casey Kelly,Sarasota,Tennessee,PRO,74,191,2,0.7954,Sarasota,FL,NA
8420,HighSchool,2008,511,Charles Burrell,Southeastern,Michigan State,S,72,204,2,0.7954,Detroit,MI,NA
8421,HighSchool,2008,512,Keola Antolin,Bishop Gorman,Arizona,RB,68,195,2,0.7954,Las Vegas,NV,NA
8422,HighSchool,2008,518,"Joseph ""Ju-Ju"" Clayton",Hermitage,Virginia Tech,DUAL,72,200,2,0.7944,Richmond,VA,NA
8423,HighSchool,2008,519,Steven Sylvester,Union Grove,Georgia Tech,ILB,74,211,2,0.7933,McDonough,GA,NA
8424,HighSchool,2008,521,Johnny Adams,Buchtel,Michigan State,CB,71,170,2,0.7933,Akron,OH,NA
8425,HighSchool,2008,522,Michael Ball,Desert Pines,Nevada,RB,69,201,2,0.7933,Las Vegas,NV,NA
8426,HighSchool,2008,523,Ben Cotton,Ames,Nebraska,TE,78,217,2,0.7933,Ames,IA,NA
8427,HighSchool,2008,525,Rashad White,Teaneck Sr,Rutgers,APB,71,164,2,0.7933,Teaneck,NJ,NA
8428,HighSchool,2008,527,Darrell Simmons,Banneker,South Carolina,S,73,200,2,0.7933,Atlanta,GA,NA
8429,HighSchool,2008,528,Anthony Miller,Archbishop Mitty,California,TE,75,250,2,0.7933,San Jose,CA,NA
8430,HighSchool,2008,530,Beau Sweeney,Clovis West,California,PRO,73,197,2,0.7933,Fresno,CA,NA
8431,HighSchool,2008,531,Eric LeGrand,Colonia,Rutgers,ILB,75,263,2,0.7933,Colonia,NJ,NA
8432,HighSchool,2008,532,Jermaine Preyear,WP Davidson,Alabama,RB,71,205,2,0.7933,Mobile,AL,NA
8433,HighSchool,2008,534,Alfonzo Dennard,Wilcox County,Nebraska,CB,70,185,2,0.7933,Rochelle,GA,NA
8434,HighSchool,2008,535,Dwayne Maddox,Crest,NC State,ILB,73,222,2,0.7933,Shelby,NC,NA
8435,HighSchool,2008,537,Spencer Reeves,Skyline,Minnesota,OLB,73,193,2,0.7933,Dallas,TX,NA
8436,HighSchool,2008,540,J.K. Schaffer,La Salle,Cincinnati,OLB,73,210,2,0.7924,Cincinnati,OH,NA
8437,HighSchool,2008,541,Quentin Williams,Central Catholic,Northwestern,TE,75,235,2,0.7921,Pittsburgh,PA,NA
8438,HighSchool,2008,542,Tino Sunseri,Central Catholic,Pittsburgh,PRO,74,200,2,0.7921,Pittsburgh,PA,NA
8439,HighSchool,2008,543,Cory Harkey,Chino Hills,UCLA,TE,76,240,2,0.7921,Chino Hills,CA,NA
8440,HighSchool,2008,545,Thearon Collier,Booker T. Washington,Miami,WR,69,163,2,0.7921,Miami,FL,NA
8441,HighSchool,2008,546,Devin Thomas,Madison,Ole Miss,RB,70,185,2,0.7912,San Antonio,TX,NA
8442,HighSchool,2008,548,Justin Glenn,Kamiak,Washington,CB,70,185,2,0.7912,Mukilteo,WA,NA
8443,HighSchool,2008,549,Donovan Carter,Birmingham,UCLA,ILB,74,226,2,0.7912,Van Nuys,CA,NA
8444,HighSchool,2008,552,Steven Figueroa,Desert Vista,Arizona State,TE,76,231,2,0.7912,Phoenix,AZ,NA
8445,HighSchool,2008,553,Rodney McLeod,DeMatha Catholic,Virginia,S,70,185,2,0.7912,Hyattsville,MD,NA
8446,HighSchool,2008,554,Prentiss Waggner,Clinton,Tennessee,S,74,181,2,0.7912,Clinton,LA,NA
8447,HighSchool,2008,555,Jermaine Robinson,Brashear,Toledo,S,74,158,2,0.7912,Pittsburgh,PA,NA
8448,HighSchool,2008,556,Derrick Bryant,Peachtree Ridge,LSU,CB,73,186,2,0.7912,Suwanee,GA,NA
8449,HighSchool,2008,557,A.J. Grant,Sandalwood,Florida International,S,73,190,2,0.7912,Jacksonville,FL,NA
8450,HighSchool,2008,558,Lanear Sampson,North Mesquite,Baylor,WR,71,200,2,0.7912,Mesquite,TX,NA
8451,HighSchool,2008,559,Kellen Theriot,Episcopal,LSU,ATH,74,225,2,0.7912,Bellaire,TX,NA
8452,HighSchool,2008,562,Kwamaine Brown,Osceola,Kansas State,RB,68,185,2,0.7912,Kissimmee,FL,NA
8453,HighSchool,2008,563,Rashard Hall,St. Augustine,Clemson,S,74,200,2,0.7912,Saint Augustine,FL,NA
8454,HighSchool,2008,564,Gahn McGaffie,Galena Park,Missouri,APB,70,170,2,0.79,Galena Park,TX,NA
8455,HighSchool,2008,566,Rockey Duplessis,Belle Chasse,LSU,S,73,184,2,0.79,Belle Chasse,LA,NA
8456,HighSchool,2008,567,Sanders Commings,Westside,Georgia,CB,73,195,2,0.79,Augusta,GA,NA
8457,HighSchool,2008,568,Darius Morgan,North Marion,Troy,WR,76,191,2,0.79,Citra,FL,NA
8458,HighSchool,2008,569,Allen Stephens,Halifax County,Virginia Tech,OLB,74,252,2,0.79,South Boston,VA,NA
8459,HighSchool,2008,570,John Flanders,Midwest City,Tulsa,CB,82,175,2,0.79,Oklahoma City,OK,NA
8460,HighSchool,2008,571,Brian Baucham,Unknown,USC,CB,71,170,2,0.79,Nashville,TN,NA
8461,HighSchool,2008,572,Kenjon Barner,Notre Dame,Oregon,RB,70,170,2,0.79,Riverside,CA,NA
8462,HighSchool,2008,574,Leonard Hubbard,Sacred Heart Griffin,Wisconsin,ILB,74,225,2,0.79,Springfield,IL,NA
8463,HighSchool,2008,575,Greg Childs,Warren,Arkansas,WR,75,217,2,0.79,Warren,AR,NA
8464,HighSchool,2008,576,Ralph Bolden,Charlton County,Purdue,ATH,70,185,2,0.79,Folkston,GA,NA
8465,HighSchool,2008,577,J.P. Hurrell,Junipero Serra,California,OLB,72,195,2,0.79,San Mateo,CA,NA
8466,HighSchool,2008,578,Brandon Davis,Peachtree Ridge,UCF,APB,68,184,2,0.79,Suwanee,GA,NA
8467,HighSchool,2008,579,Christian Thompson,St. Thomas Aquinas,Auburn,S,73,195,2,0.79,Fort Lauderdale,FL,NA
8468,HighSchool,2008,580,Neiko Thorpe,Tucker,Auburn,S,74,185,2,0.7896,Tucker,GA,NA
8469,HighSchool,2008,583,Joe Wylie,Boyd Anderson,Miami,S,74,171,2,0.7891,Fort Lauderdale,FL,NA
8470,HighSchool,2008,585,P.J. Smith,John Curtis,Nebraska,S,74,205,2,0.7891,New Orleans,LA,NA
8471,HighSchool,2008,586,Tre Newton,Southlake Carroll,Texas,RB,72,194,2,0.7891,Southlake,TX,NA
8472,HighSchool,2008,587,Morgan Carter,C. D. Hylton,Rutgers,ATH,75,197,2,0.7891,Woodbridge,VA,NA
8473,HighSchool,2008,588,Philip Pierre-Louis,St. Thomas Aquinas,Auburn,ATH,70,175,2,0.7891,Fort Lauderdale,FL,NA
8474,HighSchool,2008,589,Marcus Davis,Ocean Lakes,Virginia Tech,WR,76,220,2,0.7891,Virginia Beach,VA,NA
8475,HighSchool,2008,592,Levonte David,Northwestern,Middle Tennessee,OLB,73,190,2,0.7889,Miami,FL,NA
8476,HighSchool,2008,594,Chantz Staden,Cupertino,Washington State,APB,71,200,2,0.7889,Cupertino,CA,NA
8477,HighSchool,2008,595,Bo Reliford,Dillard,Florida State,TE,78,235,2,0.7889,Fort Lauderdale,FL,NA
8478,HighSchool,2008,596,Austin Zouzalik,Coronado,Texas Tech,WR,71,181,2,0.7889,Lubbock,TX,NA
8479,HighSchool,2008,597,Jimmie Crawford,West Jefferson,Louisiana Tech,S,73,185,2,0.7889,Harvey,LA,NA
8480,HighSchool,2008,598,L.J. Washington,Stagg Senior,California,WR,72,180,2,0.7889,Stockton,CA,NA
8481,HighSchool,2008,599,Nadir Brown,East Orange Campus,Akron,WR,77,182,2,0.7889,East Orange,NJ,NA
