,year,team,conference,rating,secondOrderWins,sos,offense.rating,offense.success,offense.explosiveness,offense.rushing,offense.passing,offense.standardDowns,offense.passingDowns,offense.runRate,offense.pace,defense.rating,defense.success,defense.explosiveness,defense.rushing,defense.passing,defense.standardDowns,defense.passingDowns,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,specialTeams
683,2004,Ohio,Mid-American,-14.8,NA,NA,1.97E+01,NA,NA,NA,NA,NA,NA,NA,NA,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,2004,Army,FBS Independents,-15.6,NA,NA,2.95E+01,NA,NA,NA,NA,NA,NA,NA,NA,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,2004,Louisiana,Sun Belt,-15.9,NA,NA,2.32E+01,NA,NA,NA,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,2004,SMU,American Athletic,-16.2,NA,NA,2.75E+01,NA,NA,NA,NA,NA,NA,NA,NA,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,2004,Louisiana Monroe,Sun Belt,-17.2,NA,NA,2.02E+01,NA,NA,NA,NA,NA,NA,NA,NA,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,2004,Utah State,Mountain West,-17.8,NA,NA,2.00E+01,NA,NA,NA,NA,NA,NA,NA,NA,36.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,2004,Ball State,Mid-American,-18.7,NA,NA,2.68E+01,NA,NA,NA,NA,NA,NA,NA,NA,41.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,2004,East Carolina,American Athletic,-18.9,NA,NA,2.90E+01,NA,NA,NA,NA,NA,NA,NA,NA,42.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,2004,Nevada,Mountain West,-19,NA,NA,3.05E+01,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,2004,Arkansas State,Sun Belt,-19.7,NA,NA,2.33E+01,NA,NA,NA,NA,NA,NA,NA,NA,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,2004,Eastern Michigan,Mid-American,-20.2,NA,NA,3.56E+01,NA,NA,NA,NA,NA,NA,NA,NA,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,2004,Western Michigan,Mid-American,-21.7,NA,NA,2.99E+01,NA,NA,NA,NA,NA,NA,NA,NA,44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,2004,Central Michigan,Mid-American,-22.2,NA,NA,2.54E+01,NA,NA,NA,NA,NA,NA,NA,NA,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,2004,UCF,American Athletic,-22.2,NA,NA,1.90E+01,NA,NA,NA,NA,NA,NA,NA,NA,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,2004,San José State,Mountain West,-22.8,NA,NA,3.33E+01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,2004,Buffalo,Mid-American,-27.6,NA,NA,1.73E+01,NA,NA,NA,NA,NA,NA,NA,NA,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,2004,Florida International,Conference USA,-27.8,NA,NA,2.45E+01,NA,NA,NA,NA,NA,NA,NA,NA,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,2004,nationalAverages,NA,1.4616667,NA,NA,3.24E+01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,2005,Texas,Big 12,35.3,11.9,0.825,4.76E+01,1.31E+02,1.20E+02,1.31E+02,1.25E+02,1.24E+02,1.24E+02,5.61E-01,-8.00E-01,12.2,118.6,113.9,111.9,121.4,111.6,120.3,0.21,0.115,0.094,NA
702,2005,USC,Pac-12,34.7,12.2,0.839,5.16E+01,1.31E+02,1.11E+02,1.29E+02,1.17E+02,1.20E+02,1.24E+02,4.70E-01,-1.40E+00,16.9,110.3,111.3,112.3,111.1,111,109.9,0.191,0.124,0.066,NA
703,2005,Ohio State,Big Ten,31.2,9.9,0.805,4.21E+01,1.17E+02,1.02E+02,1.09E+02,1.18E+02,1.11E+02,1.08E+02,5.89E-01,2.30E+00,10.9,127.9,114,131.5,120.4,123.3,117.2,0.167,0.101,0.066,NA
704,2005,Penn State,Big Ten,29.3,10.3,0.872,3.82E+01,1.09E+02,1.08E+02,1.14E+02,1.08E+02,1.09E+02,1.06E+02,5.76E-01,-5.00E-01,9,131.5,116.6,135.2,120.8,122.1,127.7,0.172,0.103,0.064,NA
705,2005,Miami,ACC,26,10.1,0.899,3.30E+01,1.07E+02,1.10E+02,1.07E+02,1.09E+02,1.04E+02,1.14E+02,5.10E-01,3.00E-01,7,125.9,106.1,114.4,116.7,121.5,104.5,0.227,0.138,0.084,NA
706,2005,Virginia Tech,ACC,25.5,10.1,0.883,3.56E+01,1.17E+02,1.00E+02,1.11E+02,1.14E+02,1.10E+02,1.03E+02,6.01E-01,1.70E+00,10.1,127.4,104.1,115.8,120.1,120.4,109.1,0.212,0.167,0.045,NA
707,2005,Texas Tech,Big 12,25.4,9.4,0.873,4.08E+01,1.28E+02,1.03E+02,1.22E+02,1.11E+02,1.16E+02,1.20E+02,3.00E-01,-5.00E-01,15.4,94,118.6,104.4,100.5,101.9,102.6,0.149,0.091,0.055,NA
708,2005,Georgia,SEC,22.3,10.3,0.9,3.61E+01,1.11E+02,1.12E+02,1.11E+02,1.12E+02,1.11E+02,1.08E+02,5.30E-01,1.60E+00,13.8,103,110.8,102.3,109.9,102.3,111.2,0.173,0.101,0.072,NA
709,2005,Notre Dame,FBS Independents,21.8,8.7,0.837,4.13E+01,1.13E+02,1.08E+02,1.03E+02,1.15E+02,1.07E+02,1.20E+02,4.66E-01,-3.00E-01,19.5,119.1,81.9,110.7,96.9,98.9,103.9,0.177,0.112,0.063,NA
710,2005,Iowa,Big Ten,20.9,8.9,0.875,3.85E+01,1.11E+02,9.82E+01,1.05E+02,1.04E+02,1.06E+02,1.06E+02,4.72E-01,-1.60E+00,17.6,105.9,106.1,115.8,100.6,106.6,102.9,0.166,0.098,0.067,NA
711,2005,Auburn,SEC,20.7,9.8,0.896,3.54E+01,1.14E+02,1.04E+02,1.11E+02,1.10E+02,1.07E+02,1.14E+02,5.51E-01,1.10E+00,14.7,107.9,99.2,103.6,105.4,105.3,99.9,0.192,0.128,0.063,NA
712,2005,LSU,SEC,20.3,8.9,0.867,3.20E+01,1.10E+02,1.01E+02,1.03E+02,1.10E+02,1.04E+02,1.14E+02,5.29E-01,2.40E+00,11.7,126.3,100.4,115,115.8,112.2,119.5,0.186,0.101,0.081,NA
713,2005,Louisville,ACC,20.3,9.7,0.928,4.15E+01,1.29E+02,1.08E+02,1.14E+02,1.23E+02,1.20E+02,1.14E+02,5.00E-01,-1.10E+00,21.2,103.3,95,101.9,96.7,100.4,96.3,0.21,0.145,0.06,NA
714,2005,Alabama,SEC,19.8,9,0.885,2.81E+01,1.04E+02,1.07E+02,1.04E+02,1.06E+02,1.08E+02,1.01E+02,5.08E-01,3.40E+00,8.3,139.9,95.8,122.2,116.4,118.6,117.4,0.184,0.104,0.075,NA
715,2005,Boston College,ACC,19.2,9.7,0.916,3.04E+01,1.08E+02,9.45E+01,9.82E+01,1.04E+02,1.01E+02,1.07E+02,4.92E-01,-1.00E+00,11.2,112.7,115.3,122.9,110.5,111.4,117.3,0.189,0.133,0.055,NA
716,2005,Oklahoma,Big 12,19,7.5,0.843,3.09E+01,9.65E+01,1.00E+02,1.03E+02,9.52E+01,9.91E+01,9.47E+01,5.92E-01,2.00E-01,11.9,123.1,103.4,118.2,115.1,115.3,112.6,0.21,0.157,0.054,NA
717,2005,California,Pac-12,18.4,8.7,0.894,3.58E+01,1.00E+02,1.08E+02,1.14E+02,9.68E+01,1.04E+02,1.04E+02,5.62E-01,4.00E-01,17.5,114.2,101.2,113.6,106.2,108.4,106.9,0.186,0.105,0.078,NA
718,2005,Michigan,Big Ten,18.1,6.3,0.812,3.39E+01,1.02E+02,9.49E+01,9.52E+01,1.02E+02,9.86E+01,9.81E+01,4.99E-01,-7.00E-01,15.8,112.3,109.1,109.9,113.2,106.7,118.8,0.174,0.116,0.058,NA
719,2005,Oregon,Pac-12,18.1,8.3,0.863,3.50E+01,1.09E+02,9.94E+01,1.02E+02,1.06E+02,1.04E+02,1.06E+02,4.38E-01,-1.60E+00,16.9,116.3,99.5,105.3,112.6,107.2,109,0.206,0.133,0.071,NA
720,2005,Minnesota,Big Ten,15.9,7.7,0.834,4.07E+01,1.17E+02,9.84E+01,1.09E+02,1.17E+02,1.08E+02,1.16E+02,6.45E-01,-2.40E+00,24.7,101,95.6,100.7,98.3,99.4,99.1,0.152,0.095,0.047,NA
721,2005,West Virginia,Big 12,15.8,8.1,0.893,3.33E+01,1.07E+02,1.09E+02,1.13E+02,1.02E+02,1.03E+02,1.18E+02,7.29E-01,-2.00E-01,17.6,98.9,120.2,111,104.7,106.2,107.4,0.186,0.089,0.092,NA
722,2005,Iowa State,Big 12,13,8.2,0.914,2.77E+01,1.05E+02,9.23E+01,9.14E+01,1.07E+02,9.59E+01,1.08E+02,5.12E-01,8.00E-01,14.7,100.9,107.8,115.6,98.7,103.4,102.7,0.167,0.114,0.052,NA
723,2005,Washington State,Pac-12,13,6.6,0.873,3.96E+01,1.03E+02,1.12E+02,1.12E+02,1.04E+02,1.07E+02,1.05E+02,4.97E-01,-3.20E+00,26.6,95.5,107.2,97.8,100.4,97.9,102.1,0.163,0.097,0.066,NA
724,2005,Clemson,ACC,12.9,7.4,0.893,3.11E+01,1.15E+02,9.52E+01,1.09E+02,1.06E+02,1.07E+02,1.06E+02,4.85E-01,1.10E+00,18.2,101.2,103.7,105.1,99.8,103.2,101.8,0.197,0.134,0.058,NA
725,2005,Michigan State,Big Ten,12.9,5.5,0.825,4.01E+01,1.15E+02,1.08E+02,1.15E+02,1.10E+02,1.14E+02,1.07E+02,4.83E-01,-8.00E-01,27.2,95.9,104.3,97.8,99.1,100.2,94.8,0.114,0.049,0.049,NA
726,2005,Arizona State,Pac-12,12.5,6.7,0.865,4.24E+01,1.13E+02,1.10E+02,1.04E+02,1.14E+02,1.08E+02,1.17E+02,4.16E-01,-2.10E+00,29.9,93.6,102.8,97.3,95.7,96.2,103.9,0.171,0.095,0.066,NA
727,2005,Tennessee,SEC,12.3,6.3,0.875,2.37E+01,9.92E+01,9.28E+01,9.72E+01,9.72E+01,9.63E+01,9.80E+01,5.07E-01,3.00E-01,11.4,116.4,107.5,116.8,111.9,115,103.2,0.222,0.154,0.068,NA
728,2005,Purdue,Big Ten,11.8,5.9,0.85,3.71E+01,1.08E+02,8.98E+01,1.06E+02,9.46E+01,1.01E+02,9.93E+01,4.88E-01,-2.20E+00,25.3,101.4,104,107.7,99.2,102.4,103.5,0.148,0.106,0.033,NA
729,2005,Colorado,Pac-12,11.7,6.9,0.819,2.78E+01,9.93E+01,9.98E+01,9.43E+01,1.01E+02,1.00E+02,9.76E+01,4.63E-01,1.00E+00,16.1,111,105.1,121.9,103.7,106,110.9,0.155,0.085,0.06,NA
730,2005,Wisconsin,Big Ten,11.1,7.1,0.867,3.53E+01,1.01E+02,1.02E+02,9.93E+01,1.06E+02,9.99E+01,1.04E+02,5.75E-01,8.00E-01,24.2,104.3,94,97,101.3,103.6,92.3,0.165,0.083,0.081,NA
731,2005,Fresno State,Mountain West,10.6,9.5,0.919,3.64E+01,1.10E+02,1.02E+02,1.05E+02,1.09E+02,1.01E+02,1.18E+02,4.75E-01,1.60E+00,25.8,105.2,98.5,96.3,108,104.3,97.4,0.159,0.082,0.076,NA
732,2005,Arkansas,SEC,10.6,6.3,0.837,2.90E+01,1.07E+02,9.63E+01,1.08E+02,9.79E+01,1.05E+02,9.62E+01,5.92E-01,-9.00E-01,18.4,106.1,98.8,106.6,99.9,106.9,91.4,0.209,0.127,0.083,NA
733,2005,TCU,Big 12,10.5,8.7,0.945,2.83E+01,9.99E+01,9.86E+01,1.06E+02,9.49E+01,1.02E+02,9.52E+01,5.41E-01,-2.40E+00,17.7,114.1,101.1,106.5,110.8,109.7,107.3,0.212,0.102,0.098,NA
734,2005,Nebraska,Big Ten,10.3,6,0.877,2.42E+01,9.62E+01,1.01E+02,9.20E+01,9.93E+01,9.51E+01,1.04E+02,4.45E-01,-1.00E-01,13.8,113.6,89.1,98.6,105.6,103,101,0.247,0.178,0.068,NA
735,2005,NC State,ACC,9.4,7.1,0.906,2.21E+01,8.70E+01,1.11E+02,9.51E+01,9.91E+01,9.23E+01,1.05E+02,5.38E-01,1.20E+00,12.7,119.8,91.3,105.8,107.5,111.8,97.3,0.222,0.154,0.065,NA
736,2005,Maryland,Big Ten,9,6.5,0.887,3.03E+01,1.09E+02,1.05E+02,1.06E+02,1.09E+02,1.05E+02,1.13E+02,5.07E-01,-2.00E-01,21.4,97.5,107.5,101.8,98.7,102.5,95.1,0.136,0.074,0.061,NA
737,2005,UCLA,Pac-12,8.7,6.7,0.866,3.92E+01,1.10E+02,1.04E+02,1.05E+02,1.09E+02,1.09E+02,1.04E+02,4.85E-01,-3.00E-01,30.5,93.1,102.6,87.9,103.8,95.5,101.4,0.174,0.093,0.081,NA
738,2005,Kansas,Big 12,8.5,6.8,0.852,2.25E+01,8.72E+01,9.96E+01,9.21E+01,9.21E+01,9.15E+01,9.34E+01,5.01E-01,7.00E-01,14,118.5,101.4,124.7,104.8,114.6,106,0.197,0.128,0.056,NA
739,2005,Northwestern,Big Ten,8,6,0.82,3.88E+01,1.12E+02,1.02E+02,1.10E+02,1.04E+02,1.06E+02,1.11E+02,4.40E-01,-3.00E+00,30.9,95.7,99.8,95.2,96.9,97.7,97.7,0.118,0.072,0.044,NA
740,2005,Toledo,Mid-American,7.6,9,0.976,3.27E+01,1.11E+02,9.85E+01,1.09E+02,1.04E+02,1.06E+02,1.03E+02,5.20E-01,-3.00E-01,25.1,94.8,118.5,95.3,109.1,105.1,95.8,0.191,0.115,0.076,NA
741,2005,Texas A&M,SEC,7.3,4.9,0.839,3.69E+01,1.11E+02,1.10E+02,1.23E+02,1.00E+02,1.09E+02,1.14E+02,5.62E-01,-5.00E-01,29.6,91.5,94,99.6,88,95.6,86.5,0.167,0.095,0.07,NA
742,2005,Utah,Pac-12,7.2,7.6,0.963,3.36E+01,1.04E+02,1.09E+02,9.92E+01,1.10E+02,1.04E+02,1.10E+02,4.92E-01,-8.00E-01,26.4,107,91.7,103.4,99.1,102.8,96.3,0.143,0.066,0.074,NA
743,2005,Georgia Tech,ACC,6.9,6,0.85,2.27E+01,9.84E+01,9.36E+01,9.78E+01,9.49E+01,9.94E+01,8.80E+01,5.22E-01,6.00E-01,15.8,114.1,96.6,115.6,103.9,104.4,109,0.199,0.133,0.066,NA
744,2005,Pittsburgh,ACC,6.8,6.5,0.908,2.39E+01,9.95E+01,9.19E+01,9.22E+01,9.77E+01,9.55E+01,9.94E+01,4.93E-01,-4.00E-01,17.1,101.7,109.3,100.2,104.5,107.5,98.4,0.153,0.097,0.056,NA
745,2005,Florida,SEC,6.7,7.7,0.88,2.63E+01,1.06E+02,1.04E+02,1.04E+02,1.06E+02,1.07E+02,1.01E+02,4.97E-01,2.40E+00,19.6,111.4,101.9,109.2,105,107.3,106.8,0.201,0.114,0.086,NA
746,2005,South Carolina,SEC,6.3,6.6,0.883,2.63E+01,1.01E+02,1.02E+02,9.27E+01,1.07E+02,1.03E+02,9.50E+01,4.72E-01,2.60E+00,20,100.1,111,94.4,112.5,102.5,106.4,0.172,0.091,0.073,NA
747,2005,Kansas State,Big 12,6.1,4.4,0.887,2.59E+01,9.10E+01,1.07E+02,1.01E+02,9.71E+01,9.91E+01,9.42E+01,5.68E-01,9.00E-01,19.8,109.2,93,110.4,96.8,101.2,101.1,0.183,0.103,0.079,NA
748,2005,Northern Illinois,Mid-American,5.9,8.1,0.959,3.44E+01,1.11E+02,1.10E+02,1.09E+02,1.10E+02,1.08E+02,1.19E+02,5.32E-01,2.00E-01,28.5,89.1,111.9,94.7,98.6,99.3,93.6,0.136,0.085,0.048,NA
749,2005,Missouri,SEC,5.7,5.9,0.888,2.89E+01,1.04E+02,9.82E+01,1.07E+02,9.68E+01,1.02E+02,9.76E+01,5.05E-01,-4.20E+00,23.2,95.1,100.5,93.2,100.2,95.6,102.7,0.192,0.11,0.082,NA
750,2005,Virginia,ACC,5.6,5.6,0.878,2.92E+01,1.04E+02,1.02E+02,1.03E+02,1.04E+02,1.00E+02,1.06E+02,5.07E-01,1.00E-01,23.6,91.3,110.1,97.6,99.9,97.9,101,0.126,0.09,0.028,NA
751,2005,Florida State,ACC,5.4,7.5,0.849,2.37E+01,9.92E+01,1.08E+02,9.78E+01,1.02E+02,1.06E+02,9.97E+01,3.97E-01,-1.00E-01,18.2,115.7,98.2,112.4,107,104.7,110.7,0.202,0.141,0.048,NA
752,2005,Boise State,Mountain West,4.5,8.2,0.939,2.95E+01,1.02E+02,9.81E+01,1.09E+02,9.57E+01,1.01E+02,9.90E+01,5.56E-01,-1.00E+00,24.9,115.2,91.9,113.7,101.9,106.4,97.9,0.182,0.093,0.088,NA
753,2005,Rutgers,Big Ten,4,8.4,0.933,2.95E+01,1.04E+02,1.06E+02,1.00E+02,1.08E+02,1.03E+02,1.07E+02,5.14E-01,1.30E+00,25.5,101.7,102.8,106.3,100.4,99.8,108.1,0.183,0.117,0.064,NA
754,2005,BYU,FBS Independents,2.8,6.4,0.909,3.53E+01,1.17E+02,9.48E+01,1.11E+02,1.03E+02,1.08E+02,1.04E+02,4.10E-01,3.00E-01,32.5,91.9,97.7,95.6,95.1,96.3,90,0.138,0.081,0.058,NA
755,2005,UTEP,Conference USA,2.4,8,0.976,3.11E+01,1.02E+02,1.11E+02,9.87E+01,1.07E+02,1.06E+02,1.02E+02,4.11E-01,-1.60E+00,28.7,98.6,101.3,99.1,99.9,98.4,99.1,0.186,0.131,0.055,NA
756,2005,South Florida,American Athletic,2.3,5.8,0.868,2.24E+01,9.71E+01,9.41E+01,9.82E+01,9.64E+01,9.34E+01,1.01E+02,6.21E-01,-5.00E-01,20.1,106.2,98.8,98.2,106.8,101,108.6,0.207,0.152,0.048,NA
757,2005,UAB,Conference USA,2.3,8.2,0.974,3.33E+01,1.11E+02,1.05E+02,1.01E+02,1.10E+02,1.08E+02,1.05E+02,4.54E-01,1.50E+00,31,91.9,108.7,100.3,97.1,99.5,95,0.17,0.102,0.068,NA
758,2005,Washington,Pac-12,1.9,4,0.836,2.93E+01,9.20E+01,1.06E+02,9.58E+01,9.89E+01,9.74E+01,9.66E+01,5.19E-01,5.00E-01,27.5,99.9,104.6,108.8,98.3,103.9,98.1,0.155,0.105,0.049,NA
759,2005,Tulsa,American Athletic,1.5,8.3,0.945,2.78E+01,9.94E+01,1.03E+02,9.67E+01,1.05E+02,9.89E+01,1.03E+02,5.11E-01,2.50E+00,26.4,106.7,98.8,102,105.9,100.6,110.4,0.169,0.084,0.084,NA
760,2005,Oregon State,Pac-12,1.5,5,0.884,2.66E+01,9.00E+01,9.85E+01,8.66E+01,9.66E+01,9.58E+01,8.96E+01,4.53E-01,-2.00E-01,25.2,109,90.5,121.1,92.2,104.8,91.8,0.191,0.126,0.064,NA
761,2005,Arizona,Pac-12,1.5,3.8,0.855,2.69E+01,9.35E+01,9.86E+01,9.33E+01,9.55E+01,9.74E+01,9.34E+01,4.79E-01,6.00E-01,25.4,101.5,101.5,98.8,102.1,98.7,108.7,0.154,0.085,0.069,NA
762,2005,Connecticut,American Athletic,1.4,5.1,0.934,1.88E+01,8.67E+01,9.89E+01,9.69E+01,8.63E+01,9.37E+01,8.80E+01,5.44E-01,-1.00E-01,17.4,118.9,89.7,102.3,106,105.5,106,0.211,0.149,0.062,NA
763,2005,Baylor,Big 12,1.2,5.6,0.849,2.02E+01,9.01E+01,9.64E+01,9.02E+01,9.43E+01,9.12E+01,9.86E+01,4.67E-01,0.00E+00,19,108.3,107.6,103.5,111.3,105.6,110.3,0.166,0.097,0.068,NA
764,2005,Oklahoma State,Big 12,1.1,3.9,0.848,2.54E+01,9.44E+01,9.25E+01,1.00E+02,9.04E+01,9.66E+01,8.86E+01,5.61E-01,-1.30E+00,24.3,100.3,89.9,95.4,95.3,95.4,96.4,0.156,0.071,0.072,NA
765,2005,Southern Mississippi,Conference USA,1.1,6.5,0.955,2.79E+01,9.95E+01,1.03E+02,9.07E+01,1.06E+02,9.93E+01,1.02E+02,4.74E-01,6.00E-01,26.8,96,102.8,100.8,96,103.5,92.2,0.16,0.096,0.065,NA
766,2005,Stanford,Pac-12,0.6,4.5,0.835,2.64E+01,9.40E+01,9.54E+01,8.33E+01,1.00E+02,8.81E+01,1.07E+02,4.89E-01,1.90E+00,25.7,105.7,99.9,103.8,103.1,101.5,107.4,0.15,0.106,0.044,NA
767,2005,Miami (OH),Mid-American,0.3,6.7,0.942,2.76E+01,1.06E+02,9.72E+01,1.01E+02,1.02E+02,1.05E+02,9.65E+01,4.48E-01,-6.00E-01,27.3,98.3,96.7,94.8,100.1,98.1,95.5,0.191,0.119,0.069,NA
768,2005,New Mexico,Mountain West,0.2,5.4,0.958,2.80E+01,9.75E+01,9.79E+01,9.86E+01,9.89E+01,1.02E+02,9.11E+01,6.05E-01,-5.00E-01,27.8,108,91.1,104.8,99.7,99.8,103.4,0.178,0.096,0.082,NA
769,2005,Bowling Green,Mid-American,-0.9,6.8,0.97,2.88E+01,1.06E+02,1.02E+02,1.01E+02,1.06E+02,1.03E+02,1.09E+02,4.52E-01,-1.80E+00,29.8,94.3,99.7,94.6,93.9,95.9,97.4,0.148,0.083,0.063,NA
770,2005,Houston,American Athletic,-1,8,0.958,2.86E+01,1.03E+02,1.05E+02,1.07E+02,1.04E+02,1.03E+02,1.09E+02,4.90E-01,-1.80E+00,29.6,98.6,98.4,96,101.5,98.8,98.3,0.168,0.107,0.058,NA
771,2005,Navy,American Athletic,-2.1,7.8,0.955,3.24E+01,1.09E+02,1.05E+02,1.12E+02,1.14E+02,1.07E+02,1.09E+02,7.73E-01,-2.20E+00,34.5,84,109.2,92.4,91.9,91.8,96.1,0.159,0.114,0.043,NA
772,2005,San Diego State,Mountain West,-2.4,5.4,0.919,2.67E+01,9.88E+01,9.37E+01,9.61E+01,9.64E+01,9.62E+01,9.87E+01,5.03E-01,-1.20E+00,29.1,95.7,116.4,95.7,108.7,102.8,103.9,0.143,0.075,0.068,NA
773,2005,Colorado State,Mountain West,-2.9,4.9,0.941,3.14E+01,1.02E+02,1.06E+02,9.63E+01,1.09E+02,1.02E+02,1.06E+02,4.99E-01,1.20E+00,34.3,94.5,94.6,91.7,95.8,94.7,95.8,0.134,0.08,0.052,NA
774,2005,Hawai'i,Mountain West,-2.9,6.4,0.91,3.42E+01,1.11E+02,1.07E+02,1.10E+02,1.05E+02,1.09E+02,1.07E+02,2.78E-01,1.40E+00,37.1,93.2,94.7,93.4,94.2,97.6,87,0.139,0.085,0.052,NA
775,2005,Memphis,American Athletic,-3.4,5.9,0.965,2.75E+01,1.00E+02,1.03E+02,1.06E+02,9.92E+01,1.03E+02,1.02E+02,7.01E-01,-9.00E-01,31,98.6,97.6,105.9,94.2,97.4,98.7,0.148,0.053,0.079,NA
776,2005,Air Force,Mountain West,-3.4,5.4,0.961,3.21E+01,1.12E+02,9.14E+01,1.05E+02,1.15E+02,1.05E+02,1.01E+02,7.07E-01,-1.90E+00,35.5,90.4,100.4,99.5,89.1,94.5,94.2,0.125,0.067,0.058,NA
777,2005,North Carolina,ACC,-3.5,3.5,0.836,1.99E+01,9.08E+01,1.00E+02,9.26E+01,9.66E+01,9.43E+01,9.48E+01,5.03E-01,1.30E+00,23.4,97.7,106.6,98.4,102.7,98.5,104.6,0.172,0.083,0.07,NA
778,2005,Vanderbilt,SEC,-3.8,4.9,0.907,2.86E+01,1.05E+02,9.94E+01,9.50E+01,1.04E+02,1.03E+02,1.01E+02,4.04E-01,6.00E-01,32.4,89.3,95.8,94.1,90.3,94.6,88.8,0.135,0.075,0.059,NA
779,2005,Wake Forest,ACC,-3.9,3.1,0.885,2.33E+01,9.78E+01,9.64E+01,1.05E+02,9.19E+01,1.03E+02,8.93E+01,6.24E-01,-7.00E-01,27.1,98.3,90.3,98.7,93.5,95.5,96,0.166,0.092,0.074,NA
780,2005,Wyoming,Mountain West,-4,5.6,0.958,2.33E+01,9.28E+01,1.05E+02,9.20E+01,9.85E+01,9.87E+01,9.38E+01,4.37E-01,-3.00E-01,27.3,102.6,108.8,101.2,106.2,102.8,106.4,0.149,0.085,0.062,NA
781,2005,Ole Miss,SEC,-4.2,3.6,0.898,1.57E+01,7.74E+01,1.10E+02,8.26E+01,9.31E+01,8.64E+01,9.68E+01,4.68E-01,1.80E+00,20,95.8,112.8,102.8,100.4,101.9,105,0.164,0.113,0.05,NA
782,2005,East Carolina,American Athletic,-4.6,6,0.965,2.73E+01,9.88E+01,1.02E+02,9.94E+01,9.93E+01,1.00E+02,9.90E+01,4.94E-01,-9.00E-01,31.9,95.1,97.7,93.2,100.2,99.6,91,0.159,0.099,0.059,NA
783,2005,Indiana,Big Ten,-4.7,3.9,0.854,2.62E+01,9.08E+01,8.92E+01,9.00E+01,9.06E+01,9.12E+01,9.30E+01,4.89E-01,-9.00E-01,30.9,103,86.1,95,97.3,95.2,99,0.15,0.082,0.04,NA
784,2005,Akron,Mid-American,-5.8,7.2,0.97,1.99E+01,8.70E+01,1.09E+02,8.88E+01,9.71E+01,9.09E+01,1.02E+02,4.21E-01,-3.00E-01,25.7,109.6,98.4,102,104.9,105.8,101.9,0.175,0.11,0.064,NA
785,2005,Louisiana Tech,Conference USA,-6,6.3,0.964,2.34E+01,9.75E+01,9.56E+01,1.01E+02,9.54E+01,9.83E+01,9.66E+01,5.02E-01,9.00E-01,29.4,97.2,104.5,100.5,100.8,100.7,99.7,0.181,0.117,0.063,NA
786,2005,Nevada,Mountain West,-6.5,6.7,0.967,2.84E+01,1.08E+02,9.11E+01,1.04E+02,9.95E+01,9.84E+01,1.07E+02,5.29E-01,-4.00E-01,34.9,100.5,90.3,93.6,98.7,95.5,96.6,0.18,0.103,0.077,NA
787,2005,Mississippi State,SEC,-7,3.7,0.878,1.67E+01,7.60E+01,1.08E+02,9.93E+01,8.05E+01,8.77E+01,1.01E+02,5.31E-01,1.60E+00,23.7,99.5,104.6,102.3,101.3,105.3,97.6,0.183,0.114,0.067,NA
788,2005,Central Michigan,Mid-American,-8.1,6.2,0.937,2.21E+01,9.32E+01,1.08E+02,9.56E+01,1.00E+02,9.75E+01,1.00E+02,4.83E-01,-1.50E+00,30.1,106.9,87.4,103.8,96.4,99.9,94.4,0.179,0.114,0.065,NA
789,2005,Illinois,Big Ten,-8.8,2,0.817,2.56E+01,1.01E+02,8.74E+01,1.03E+02,9.13E+01,9.68E+01,9.09E+01,5.23E-01,-1.60E+00,34.3,88.7,95.9,90.5,92.1,92.3,90.8,0.128,0.073,0.051,NA
790,2005,Marshall,Conference USA,-9.4,4.1,0.943,1.86E+01,1.00E+02,8.12E+01,1.03E+02,8.54E+01,9.63E+01,8.44E+01,4.41E-01,6.00E-01,27.9,102.9,102.2,101.2,99.8,99.6,107.5,0.172,0.093,0.075,NA
791,2005,Cincinnati,American Athletic,-9.9,3.7,0.894,1.84E+01,9.95E+01,8.46E+01,9.16E+01,9.50E+01,9.95E+01,8.28E+01,5.41E-01,-1.00E-01,28.2,93.2,92,94.5,91.5,91.7,96.8,0.163,0.101,0.059,NA
